시군구,행정동,정류장번호(ID),정류장명,상세위치,위도,경도,정류장설치유형,시내버스_경유노선번호,시외버스_경유노선번호,레드존여부,중앙차로여부,미세먼지 측정센서 설치여부,와이파이설치여부,안전비상벨설치여부,버스정보안내단말기(BIT) 유형,의자설치유형,바람막이설치여부,냉온풍기설치여부,공기청정기설치여부
성남시,은행2동,6302,하나빌라,캐빈빌리지빌라옆,37.461983 ,127.171150 ,기타,10(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,은행2동,6303,산성공판장,산성의아침빌라옆,37.462450 ,127.170600 ,기타,10(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,은행2동,6304,남한산성입구,닭갈비옆,37.462967 ,127.170000 ,기타,10(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,은행2동,6305,은이로사거리,은이로사거리,37.455733 ,127.167533 ,지주형,"10-1(마을),10-2(마을)",해당없음,N,N,N,Y,N,LED(3단6열),미설치,N,N,N
성남시,은행2동,6306,주공아파트계단,주공아파트계단,37.457667 ,127.169900 ,쉘터형,"10-1(마을),10-2(마을)",해당없음,N,N,N,N,N,LED(3단6열),일반의자,N,N,N
성남시,중앙동,6307,창대교회,창대교회건너,37.434800 ,127.148350 ,지주형,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,하대원동,6308,현대힐스테이트단지,현대힐스테이트단지건너,37.435533 ,127.149567 ,지주형,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,하대원동,6309,배수지,희망로335번길 교차로,37.436233 ,127.152633 ,기타,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원2동,6310,문수사삼거리,문수사삼거리,37.437200 ,127.152900 ,기타,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원2동,6311,체육공원,대원공원앞,37.438567 ,127.153250 ,기타,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원2동,6312,어린이놀이터,어린이놀이터앞,37.438533 ,127.154750 ,기타,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원2동,6313,희망유통,희망유통앞,37.438517 ,127.155950 ,기타,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원2동,6314,은진어린이집,온진어린이집앞,37.438500 ,127.157300 ,기타,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원2동,6315,새마을금고,새마을금고앞,37.437317 ,127.157883 ,기타,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원2동,6316,대원초교후문,대원초교후문앞,37.437350 ,127.155617 ,기타,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원2동,6317,대화세탁소앞,대화세탁소앞,37.437383 ,127.153633 ,기타,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원2동,6318,문수사삼거리,문수삼거리,37.437183 ,127.152767 ,기타,3-5(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,상대원2동,6319,배수지,삼거리,37.436333 ,127.152567 ,쉘터형,3-5(마을),해당없음,N,N,N,N,N,미설치,일반의자,N,N,N
성남시,중앙동,6320,현대힐스테이트단지,현대힐스테이트단지앞,37.435717 ,127.149617 ,쉘터형,3-5(마을),해당없음,N,N,N,N,N,LED(3단6열),일반의자,N,N,N
성남시,중앙동,6321,창대교회,창대교회앞,37.434983 ,127.148250 ,지주형,3-5(마을),해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,도촌동,6327,도촌4단지,도촌동401동앞,37.414483 ,127.155617 ,지주형,"380(시내),811(시내),240(시내),200(시내),103(시내),250(시내),누리1(시내)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,도촌동,6334,연꽃마을4단지,연꽃마을4단지앞,37.418417 ,127.134017 ,지주형,3-1(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,도촌동,6335,여수초등학교,여수초등학교앞,37.418817 ,127.132750 ,지주형,3-1(마을),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,도촌동,6336,여수초등학교,여수초등학교건너,37.418683 ,127.132750 ,지주형,"3-1(마을),73-2(마을),73-1(마을)",해당없음,N,N,N,N,N,LED(3단8열)(양면),미설치,N,N,N
성남시,야탑3동,6337,여수동입구,홈플러스익스프레스앞,37.417100 ,127.133850 ,지주형,"73-2(마을),3-1(마을),73-1(마을)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,은행1동,6338,유할인마트,유할일만트,37.454667 ,127.166317 ,지주형,"10-2(마을),10-1(마을)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,은행2동,6339,어린이공원,어린이공원,37.457217 ,127.168767 ,쉘터형,"10-2(마을),10-1(마을)",해당없음,N,N,N,Y,N,LED(3단6열),일반의자,N,N,N
성남시,은행2동,6340,한국유통,한국유통,37.456250 ,127.167517 ,지주형,"10-1(마을),10-2(마을)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,은행2동,6341,남한산성시장,sk텔레콤,37.457533 ,127.165250 ,지주형,"10-1(마을),10-2(마을)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,상대원1동,6344,공단본부입구.반포산업사거리,반포사거리/기아대리점앞,37.431400 ,127.174083 ,기타,3-5(마을),해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,성남동,6345,모란역5번출구,모란역5번출구,37.430900 ,127.128967 ,쉘터형,"330(시내),357(시내),315(시내),220(시내),88(마을),87(마을),86(마을),331(시내),340(시내),33(시내),51(시내),76(마을),382(시내),350(시내),9(시내)",해당없음,N,N,N,N,N,LED(5단16열),일반의자,N,N,N
성남시,성남동,6346,모란역(공항.시외버스),모란역4번출구,37.431367 ,127.129483 ,지주형,,"8414부천-성남(시외),8817성남-여주(시외),5100신흥동-김.공(시외),N5300(시외),5300신흥동-인.공(시외),8806인천-성남(시외),8467시화-성남(시외),N5300-1(시외)",N,N,N,N,N,미설치,미설치,N,N,N
성남시,도촌동,6347,산들마을아파트,산들마을아파트211동앞,37.418417 ,127.136483 ,쉘터형,"73-2(마을),73-1(마을)",해당없음,N,N,N,N,N,미설치,일반의자,N,N,N
성남시,은행2동,6348,은행2동행정복지센터,은행2동주민센터앞,37.457000 ,127.166267 ,쉘터형,"10-2(마을),10-1(마을)",해당없음,N,N,N,Y,N,LED(3단6열),일반의자,N,N,N
성남시,상대원1동,6349,상대원1동행정복지센터,상대원1동주민센터앞,37.433050 ,127.164483 ,쉘터형,"7(마을),7-2(마을)",해당없음,N,N,Y,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,상대원1동,6351,SK지식산업센터,SK아파트형공장앞,37.435167 ,127.174067 ,지주형,"382(시내),350(시내),357(시내)",해당없음,N,N,N,N,N,LED(3단6열)(양면),미설치,N,N,N
성남시,상대원1동,6352,산성아파트,산성아파트101동앞,37.442083 ,127.179000 ,지주형,6(시내),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,성남동,6353,모란시장,모란시장건너편,37.429783 ,127.125733 ,지주형,"86(마을),52(시내),88(마을),331(시내),382(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,성남동,6354,모란시장,모란시장입구,37.429533 ,127.125883 ,지주형,"88-1(마을),86(마을),331(시내),382(시내),87(마을),52(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,금광동,6355,이편한세상4단지,금상초뒷면 신설아파트단지,37.444703 ,127.166635 ,쉘터형,"3-4(마을),342(시내)",해당없음,N,N,N,Y,N,"LED(3단8열,양면)",일반의자,N,N,N
성남시,금광동,6356,이편한세상6단지,금상초뒷면 신설아파트단지,37.444107 ,127.163974 ,쉘터형,"3-4(마을),342(시내)",해당없음,N,N,N,Y,N,"LED(3단8열,양면)",일반의자,N,N,N
성남시,금광동,6357,이편한세상3단지,금상초뒷면 신설아파트단지,37.443953 ,127.163852 ,쉘터형,"3-4(마을),342(시내)",해당없음,N,N,N,Y,N,"LED(3단8열,양면)",일반의자,N,N,N
성남시,금광동,6358,e편한세상금빛그랑메종5단지정문,금상초뒷면 신설아파트단지,37.444604 ,127.166704 ,쉘터형,"3-4(마을),342(시내)",해당없음,N,N,N,Y,N,"LED(3단8열,양면)",일반의자,N,N,N
성남시,운중동,7001,하오개로육교,운중농원입구,37.393517 ,127.038583 ,쉘터형,"1303(시내),103(시내)",해당없음,N,N,N,Y,N,미설치,일반의자,N,N,N
성남시,야탑1동,7002,야탑역.종합버스터미널(후면),야탑역4번출구앞,37.412017 ,127.128483 ,쉘터형,"200(시내),8(마을),8-1(마을),50(시내),60(시내),57(시내)",해당없음,N,N,N,Y,N,LED(4단12열)(양면),일반의자,N,N,N
성남시,운중동,7003,더샵판교퍼스트파크정문,백현동 더샵판교퍼스트파크 정문 앞,37.382483 ,127.094450 ,지주형,"370(시내),117(마을),107(마을)",해당없음,N,N,N,N,N,LED(3단6열),미설치,N,N,N
성남시,운중동,7004,운중동먹거리촌,빌라 건너,37.391400 ,127.058233 ,쉘터형,"9003(시내),9007(시내),350(시내),9004(시내),103(시내),341(시내),220(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,운중동,7005,운중동푸르지오하임,운중동푸르지오하임 건너,37.391933 ,127.061100 ,쉘터형,"9007(시내),220(시내),103(시내),9003(시내),350(시내),341(시내),9004(시내)",해당없음,N,N,N,N,N,LED(4단12열)(양면),일반의자,N,N,N
성남시,운중동,7006,운중동푸르지오하임,푸르지오하임 상가,37.392000 ,127.060983 ,쉘터형,"9004(시내),9007(시내),103(시내),350(시내),9003(시내),341(시내),220(시내)",해당없음,N,N,N,N,N,LED(3단6열),일반의자,N,N,N
성남시,금곡동,7007,궁안마을,궁안마을 안,37.369567 ,127.099433 ,기타,누리1(시내),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,금곡동,7008,궁안마을입구,궁안마을입구,37.369650 ,127.100583 ,기타,누리1(시내),해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,운중동,7009,운중중학교,운중공원 / 운중중학교,37.391600 ,127.073050 ,쉘터형,"341(시내),9004(시내),1303(시내),330(시내),103(시내),350(시내),9007(시내),누리3(시내),9003(시내),220(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,운중동,7010,운중고등학교,성남판교부영A,37.391817 ,127.073017 ,쉘터형,"350(시내),341(시내),75(마을),103(시내),1303(시내),220(시내),9007(시내),9004(시내),9003(시내),누리3(시내),330(시내)",해당없음,N,N,Y,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,운중동,7011,운중동행정복지센터,신한은행 / 운중동주민센터,37.391500 ,127.077667 ,쉘터형,"1303(시내),9409(서울),9007(시내),220(시내),340(시내),누리3(시내),9507(시내),1007-1(시내),4000(시내),4103(시내),350(시내),9004(시내),9003(시내),330(시내),103(시내),73(마을),75(마을),32(마을),341(시내),4500(시내)",5000판교-인.공(시외),N,N,N,Y,N,LED(5단18열)(양면),일반의자,N,N,N
성남시,운중동,7012,운중동행정복지센터,메트로빌딩,37.391850 ,127.076750 ,쉘터형,"330(시내),누리3(시내),75(마을),103(시내),341(시내),9004(시내),9007(시내),350(시내),1303(시내),220(시내),9003(시내)",5000판교-인.공(시외),N,N,N,Y,N,LED(5단18열)(양면),일반의자,N,N,N
성남시,운중동,7013,뫼루니육교,눈꽃공원건너,37.391067 ,127.082917 ,쉘터형,"340(시내),32(마을),73(마을),75(마을),9409(서울),9004(시내),341(시내),9007(시내),9507(시내),누리3(시내),103(시내),350(시내),220(시내),1303(시내),4000(시내),1007-1(시내),9003(시내),330(시내),4500(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,운중동,7014,판교원마을1.2단지.판교도서관,원마을1단지주공휴먼시아,37.389900 ,127.089067 ,쉘터형,"341(시내),9507(시내),9409(서울),4103(시내),32(마을),75(마을),330(시내),9004(시내),350(시내),1303(시내),340(시내),9007(시내),220(시내),103(시내),4000(시내),9003(시내),누리3(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,운중동,7015,판교원마을1.2단지.판교도서관,2단지휴먼시아푸르지오,37.389817 ,127.087933 ,쉘터형,"9003(시내),4000(시내),1303(시내),누리3(시내),103(시내),4103(시내),9409(서울),75(마을),340(시내),9507(시내),330(시내),350(시내),9007(시내),9004(시내),32(마을),341(시내),220(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,판교동,7016,한림아파트,판교한림A건너,37.388217 ,127.096133 ,쉘터형,"75(마을),341(시내),9007(시내),32(마을),9003(시내),103(시내),350(시내),9004(시내),누리3(시내),1303(시내),4000(시내),9507(시내),330(시내),340(시내),9409(서울),220(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,판교동,7017,한림아파트,판교한림A,37.388500 ,127.096083 ,쉘터형,"32(마을),75(마을),350(시내),340(시내),4000(시내),330(시내),9004(시내),341(시내),누리3(시내),9507(시내),220(시내),103(시내),9003(시내),9409(서울),1303(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,판교동,7018,너더리육교,낙생고등학교,37.388100 ,127.099600 ,쉘터형,"9507(시내),9409(서울),누리4(시내),103(시내),340(시내),32(마을),1303(시내),9003(시내),341(시내),9004(시내),누리3(시내),220(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,서현2동,7019,효자촌사거리,당촌초등학교 건너,37.374250 ,127.131933 ,쉘터형,602-1A(마을),해당없음,N,N,N,Y,N,미설치,일반의자,N,N,N
성남시,판교동,7020,너더리육교,낙생고등학교 건너,37.388383 ,127.099600 ,쉘터형,"9409(서울),9003(시내),9004(시내),누리4(시내),32(마을),341(시내),220(시내),1303(시내),340(시내),9507(시내),누리3(시내),103(시내)",해당없음,N,N,Y,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,운중동,7021,운중동행정복지센터사거리,농협앞,37.391783 ,127.077383 ,지주형,"9507(시내),32(마을),9409(서울),340(시내),1007-1(시내),4103(시내),4000(시내),73(마을),4500(시내)",해당없음,N,N,N,Y,N,LED(5단16열),미설치,N,N,N
성남시,운중동,7022,더샵판교퍼스트파크,남서울CC 부근 회전교차로,37.383433 ,127.091583 ,지주형,"370(시내),107(마을),117(마을)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,야탑3동,7023,야탑119안전센터,119안전센터앞,37.416300 ,127.136200 ,쉘터형,"3330(시내),380(시내),9300(시내),누리1(시내),240(시내),382(시내)",해당없음,N,N,N,Y,N,LED(3단6열),일반의자,N,N,N
성남시,운중동,7024,더샵판교퍼스트파크,백현동 더샵판교퍼스트파크 정문 건너편,37.382267 ,127.094733 ,지주형,"370(시내),117(마을),107(마을)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,서현1동,7025,국군수도병원,국군수도병원 내,37.392500 ,127.148367 ,지주형,누리2(시내),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,금곡동,7026,쇳골마을.궁내동톨게이트,성남방향,37.363500 ,127.101433 ,쉘터형,"6900(시내),누리1(시내),1241(시내),250(시내)",해당없음,N,N,N,N,N,LCD(세로형 32''),일반의자,N,N,N
성남시,구미1동,7027,동원동,원조양평해장국본점,37.345517 ,127.101483 ,쉘터형,"720-1(시내),15(마을),5(마을),16(마을),14(마을),6900(시내),700-2(시내),17(마을),11(마을)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,금곡동,7028,쇳골마을.궁내동톨게이트,서울방향,37.363533 ,127.101767 ,쉘터형,"누리1(시내),6900(시내),1241(시내),9000-1(시내),250(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,금곡동,7029,로얄냉장,쓰레기매립장.로얄냉장,37.354133 ,127.101517 ,쉘터형,"6900(시내),7(마을),250(시내),1241(시내)",해당없음,N,N,Y,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,금곡동,7030,보바스병원,보바스병원앞,37.357117 ,127.101533 ,쉘터형,"250(시내),7(마을),6900(시내),1241(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,금곡동,7031,궁내동.궁안마을,성남방향,37.370117 ,127.101517 ,쉘터형,"6900(시내),1241(시내),250(시내),누리1(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,금곡동,7032,궁내동.궁안마을,서울방향,37.370817 ,127.101933 ,쉘터형,"1241(시내),누리1(시내),9000-1(시내),6900(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미1동,7033,동원동,서울방향,37.345933 ,127.101950 ,쉘터형,"17(마을),5(마을),720-1(시내),700-2(시내),누리4(시내),14(마을),11(마을),16(마을),15(마을)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,삼평동,7034,H스퀘어.삼환하이펙스,어울공원,37.401783 ,127.109850 ,쉘터형,"66(마을),602-1B(마을),73(마을),602-2B(마을),602-1A(마을),71(마을),107(마을),3100(시내),390(시내),82(마을),9007(시내),101(시내)",해당없음,N,N,N,N,N,LED(3단8열)(양면),일반의자,N,N,N
성남시,백현동,7035,성남외고입구,성남외고 입구,37.378050 ,127.101767 ,쉘터형,"6900(시내),1241(시내),누리1(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,판교동,7036,낙생고등학교,낙생고등학교 건너,37.387600 ,127.102033 ,쉘터형,"1241(시내),9000-1(시내),107(마을),6900(시내),누리1(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,백현동,7037,성남외고입구,성남외고 입구 건너,37.377567 ,127.102133 ,쉘터형,"9000-1(시내),누리1(시내),6900(시내),1241(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,백현동,7038,백현교차로,한국석유관리원건너,37.382333 ,127.102583 ,쉘터형,"9000-1(시내),누리1(시내),1303(시내),220(시내),누리4(시내),107(마을)",해당없음,N,N,N,N,N,LED(5단16열),일반의자,N,N,N
성남시,구미동,7040,구미동차고지,차고지입구,37.339867 ,127.105467 ,기타,"520(시내),9000-1(시내)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,구미동,7041,구미동차고지,차고지입구,37.339867 ,127.105233 ,기타,520(시내),해당없음,N,N,N,Y,N,미설치,미설치,N,N,N
성남시,정자1동,7042,더블트리바이힐튼호텔.한국잡월드,더블트리바이힐호텔 앞,37.379883 ,127.106333 ,쉘터형,"370(시내),누리4(시내),117(마을),220(시내)",해당없음,N,N,N,N,N,LED(5단16열),일반의자,N,N,N
성남시,구미1동,7043,미금역.2001아울렛,2001아울렛앞,37.349933 ,127.106833 ,쉘터형,"17(마을),32(마을),5(마을),16(마을),37(마을),15(마을),11(마을),380(시내),14(마을),310(시내),250(시내),700-2(시내),1241(시내),720-1(시내),누리4(시내),9409(서울),7(마을)",해당없음,N,N,N,Y,N,LCD(세로형 32''),온열의자,N,N,N
성남시,정자1동,7044,현대중공업R&D센터,현대중공업R&D센터 앞,37.376517 ,127.106033 ,쉘터형,"66(마을),누리4(시내),2-1(마을),105(마을),2(마을)",해당없음,N,N,N,N,N,LED(5단16열),일반의자,N,N,N
성남시,구미1동,7045,미금역.2001아울렛,플러스앤샵앞,37.350183 ,127.106817 ,쉘터형,"16(마을),17(마을),310(시내),380(시내),700-2(시내),15(마을),250(시내),14(마을),1241(시내),32(마을),720-1(시내),9000-1(시내),9409(서울),5(마을),누리4(시내),11(마을),7(마을),37(마을)",해당없음,N,N,Y,Y,N,LED(4단12열),일반의자,N,N,N
성남시,정자1동,7049,정자역,정자역 3번출구,37.365767 ,127.107900 ,쉘터형,"111(맞춤형)(마을),390(시내),300(시내),M4102(시내),8109(시내),반디1-1(시내),8100(시내),250(시내),1101N(시내),1101(시내),1303(시내),반디2(시내),520(시내),누리4(시내),8106(시내),102(시내),220(시내),117(마을),380(시내),G8110(시내),19(마을),105(마을),반디1(시내),2(마을),2-1(마을),111(마을),820(시내)","5200단국대-김.공(시외),5400-1오리-인.공(시외),5400단국대-인.공(시외),5200-1오리-김.공(시외)",N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,정자1동,7050,정자청소년수련관.분당클리닉,청소년수련원앞,37.370467 ,127.107783 ,쉘터형,"누리4(시내),300(시내),220(시내),1101N(시내),1101(시내),1303(시내),520(시내),250(시내),380(시내),117(마을),2-1(마을),105(마을),390(시내),102(시내),2(마을)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,정자1동,7051,정자역,정자역 2번출구,37.365833 ,127.108317 ,쉘터형,"820(시내),220(시내),250(시내),2-1(마을),2(마을),111(마을),19(마을),380(시내),300(시내),누리4(시내),520(시내),111(맞춤형)(마을),390(시내),105(마을),117(마을)","5400단국대-인.공(시외),5200단국대-김.공(시외),5400-1오리-인.공(시외),5200-1오리-김.공(시외)",N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자1동,7052,두산위브제니스,두산제니스타워건너,37.369450 ,127.108367 ,쉘터형,"1303(시내),390(시내),1101(시내),누리4(시내),380(시내),102(시내),1101N(시내),300(시내),520(시내),250(시내),220(시내),117(마을)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자1동,7053,아데나펠리스,아데나펠리스,37.362000 ,127.107867 ,쉘터형,"102(시내),1101N(시내),1101(시내),300(시내),1303(시내),820(시내),누리4(시내),390(시내),520(시내),250(시내),19(마을),380(시내)",해당없음,N,N,Y,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미1동,7054,까치마을건영빌라.구미도서관,까치마을건영빌라앞,37.347583 ,127.108717 ,쉘터형,"720-1A(시내),820(시내),1101N(시내),520(시내),1101(시내),390(시내),7007-1(시내),300(시내),19(마을),810(마을),9409(서울),1241(시내),310(시내),1303(시내),116-3(시내),720-2(시내),102(시내),3500(시내),700-2(시내),101(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미1동,7055,하얀마을,삼익파크빌라2건너,37.344167 ,127.108617 ,쉘터형,"390(시내),9409(서울),720-1A(시내),1241(시내),7007-1(시내),300(시내),520(시내),3500(시내),116-3(시내),1101(시내),700-2(시내),310(시내),810(마을),101(시내),19(마을),820(시내),1101N(시내),102(시내),720-2(시내),1303(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미동,7056,농수산물센터,하나로마트 앞,37.337167 ,127.108733 ,쉘터형,"390(시내),7007-1(시내),116-3(시내),810(마을),102(시내),1101N(시내),1101(시내),1241(시내),9404(서울),1303(시내),60(시내),820(시내),720-2(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미동,7057,오리역,분당포스빌빌딩,37.340217 ,127.108767 ,쉘터형,"반디2(시내),8109(시내),60(시내),9409(서울),1101(시내),300(시내),390(시내),310(시내),720-2(시내),8100(시내),700-2(시내),102(시내),G8110(시내),19(마을),7007-1(시내),101(시내),8106(시내),1241(시내),820(시내),520(시내),1101N(시내),반디1(시내),반디1-1(시내),116-3(시내),3500(시내),1303(시내),M4102(시내),720-1A(시내)","5400단국대-인.공(시외),5400-1오리-인.공(시외),9409(서울),5200단국대-김.공(시외),5200-1오리-김.공(시외)",N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미동,7058,오리역,하이프라자앞,37.339917 ,127.109217 ,쉘터형,"700-2(시내),820(시내),9409(서울),3500(시내),1241(시내),M4102(시내),116-3(시내),8106(시내),300(시내),310(시내),60(시내),반디2(시내),반디1(시내),101(시내),8109(시내),520(시내),G8110(시내),반디1-1(시내),1101N(시내),7007-1(시내),720-2(시내),8100(시내),9000-1(시내),1101(시내),102(시내),390(시내),720-1A(시내),1303(시내)",해당없음,N,N,N,Y,N,LED(5단16열),일반의자,N,N,N
성남시,구미동,7059,농수산물센터,하나로마트 건너,37.337183 ,127.109217 ,쉘터형,"7007-1(시내),1241(시내),60(시내),116-3(시내),80(마을),9000-1(시내),390(시내),1303(시내),102(시내),1101N(시내),810(마을),820(시내),720-2(시내),1101(시내)","5200단국대-김.공(시외),5400단국대-인.공(시외),5200-1오리-김.공(시외),5400-1오리-인.공(시외)",N,N,Y,Y,N,LCD(세로형 32''),일반의자,N,N,N
성남시,구미동,7060,하얀마을.구미도서관,한라스위트빌라앞,37.344633 ,127.109183 ,쉘터형,"1101N(시내),19(마을),1241(시내),9409(서울),720-2(시내),116-3(시내),300(시내),310(시내),102(시내),9000-1(시내),1303(시내),700-2(시내),101(시내),810(마을),1101(시내),3500(시내),520(시내),820(시내),7007-1(시내),720-1A(시내),390(시내)",해당없음,N,N,Y,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미동,7062,낙생농협,하이마트,37.338250 ,127.109767 ,지주형,"9000-1(시내),9401(서울),9000(시내),9408(서울),9407(시내),9403(서울),9607(시내),19(마을)",해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,정자1동,7064,정자중학교,정자중학교건너,37.366333 ,127.109717 ,쉘터형,109(마을),해당없음,N,N,N,N,N,LED(3단6열)(양면),일반의자,N,N,N
성남시,정자1동,7065,신기초등학교,신기초 건너,37.368133 ,127.109683 ,쉘터형,109(마을),해당없음,N,N,N,N,N,미설치,일반의자,N,N,N
성남시,운중동,7066,석운전원마을,전원마을입구,37.373433 ,127.045167 ,지주형,누리3(시내),해당없음,N,N,N,N,N,미설치,미설치,N,N,N
성남시,구미1동,7068,한솔빌딩.구미도서관,도미노피자,37.345717 ,127.110283 ,지주형,"33-1(시내),51(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),미설치,N,N,N
성남시,구미1동,7070,미금역.농협.2001아울렛,제일은행앞,37.350183 ,127.110500 ,쉘터형,"101(시내),2-1(마을),7-1(마을),2(마을),720-2(시내),7(마을),33-1(시내),14(마을),51(시내)",해당없음,N,N,N,N,N,LCD(가로형 32''),일반의자,N,N,N
성남시,구미1동,7071,금성백조아파트.구미도서관,도미노피자 건너,37.345950 ,127.110300 ,지주형,"33-1(시내),51(시내)",해당없음,N,N,N,Y,N,LCD(세로형 32''),미설치,N,N,N
성남시,삼평동,7073,판교역북편,판교역1번출구,37.396117 ,127.111383 ,쉘터형,"602-2B(마을),602-1B(마을),32(마을),3(마을),66(마을),71(마을),9007(시내),101(시내),73(마을),3100(시내),390(시내),누리3(시내),75(마을),누리1(시내),380(시내),82(마을)",5000판교-인.공(시외),N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,삼평동,7075,판교역북편,신한은행,37.396300 ,127.111167 ,쉘터형,"32(마을),누리1(시내),107(마을),3100(시내),101(시내),누리3(시내),9007(시내)",5000판교-인.공(시외),N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
성남시,정자1동,7076,로얄팰리스아파트,삼성로얄팰리스앞,37.374550 ,127.110650 ,쉘터형,"300(시내),390(시내),117(마을),1101N(시내),220(시내),520(시내),380(시내),1303(시내),1101(시내),102(시내),250(시내)",해당없음,N,N,N,Y,N,LCD(가로형 32''),일반의자,N,N,N
